"Time","cpu","endpoint","id","instance","job","metrics_path","namespace","node","pod","service","Value #A"
1758436330000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.007619821324372725
1758436340000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006235290910751646
1758436350000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0007468507459077818
1758436360000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0007468507459077818
1758436370000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0007140718701200288
1758436380000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006986029175820082
1758436390000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006986029175820082
1758436400000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005549720982908073
1758436410000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0010829312457905018
1758436420000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.00356101841991086
1758436430000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.00356101841991086
1758436440000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.004423502198723979
1758436450000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0036167536977255864
1758436460000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.013878477909632848
1758436470000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.013878477909632848
1758436480000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.013878477909632848
1758436490000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.02019794850241637
1758436500000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.02445000877919081
1758436510000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.02445000877919081
1758436520000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.02203922702346213
1758436530000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0217980690263005
1758436540000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.019967050159613132
1758436550000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.01675010879077246
1758436560000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.013087842151666551
1758436570000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.013087842151666551
1758436580000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.005754624860503051
1758436590000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.005754624860503051
1758436600000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.005754624860503051
1758436610000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0007436412423478092
1758436620000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006780544779543707
1758436630000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006780544779543707
1758436640000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006014632268001464
1758436650000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006014632268001464
1758436660000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006014632268001464
1758436670000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006373874281986663
1758436680000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.00062324027963991
1758436690000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.00062324027963991
1758436700000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0046416620536168145
1758436710000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0046416620536168145
1758436720000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0046416620536168145
1758436730000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0046416620536168145
1758436740000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.011166361278824113
1758436750000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.011166361278824113
1758436760000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.015079969147280419
1758436770000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.01720786456554618
1758436780000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.01720786456554618
1758436790000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.02170757568638507
1758436800000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.020515409773194566
1758436810000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.020515409773194566
1758436820000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.017106121996135357
1758436830000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.014159312459095443
1758436840000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.014159312459095443
1758436850000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.011072230869918992
1758436860000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.007011011468275918
1758436870000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.007011011468275918
1758436880000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.005570567296582057
1758436890000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0007510996688056277
1758436900000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006465945818311692
1758436910000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005840029427640335
1758436920000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006294969462848264
1758436930000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006294969462848264
1758436940000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.000607641974311334
1758436950000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005730605365419639
1758436960000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005730605365419639
1758436970000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006129327436327582
1758436980000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006129327436327582
1758436990000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006129327436327582
1758437000000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.003234121629689854
1758437010000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0038405117675682763
1758437020000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0038405117675682763
1758437030000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.003241706640430801
1758437040000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.009954457114526524
1758437050000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.01220015770000607
1758437060000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.01632310373658985
1758437070000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.01632310373658985
1758437080000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.013777901115484662
1758437090000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.021642460496875685
1758437100000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.021642460496875685
1758437110000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.021642460496875685
1758437120000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.012625539375541733
1758437130000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.014885633358098073
1758437140000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.014885633358098073
1758437150000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.011535178838677692
1758437160000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.009134297100565248
1758437170000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0020228893118689056
1758437180000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0015614501209157057
1758437190000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0015614501209157057
1758437200000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0015614501209157057
1758437210000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005679403916219194
1758437220000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006377581376229076
1758437230000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006377581376229076
1758437240000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005890164783283912
1758437250000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005912675758536817
1758437260000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006156062010432036
1758437270000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006159068986683876
1758437280000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0006159068986683876
1758437290000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0005073558740568288
1758437300000,total,https-metrics,/kubepods/besteffort/pod3133c9d8-cddb-476f-b918-014f3ffd2936,192.168.49.2:10250,kubelet,/metrics/cadvisor,sample,minikube,sample-service-custom-5f89c5dc6c-hqjq4,prometheus-stack-kube-prom-kubelet,0.0003633625000000196
1758435830000,total,https-metrics,/kubepods/pod2af07260-0554-4238-bc0a-1b445fe9742b,192.168.49.2:10250,kubelet,/metrics/cadvisor,neo4j,minikube,neo4j-database-0,prometheus-stack-kube-prom-kubelet,0.03208338856948972
1758435840000,total,https-metrics,/kubepods/pod2af07260-0554-4238-bc0a-1b445fe9742b,192.168.49.2:10250,kubelet,/metrics/cadvisor,neo4j,minikube,neo4j-database-0,prometheus-stack-kube-prom-kubelet,0.03740450219834305
